"pin [mm]","Freq [GHz]","dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
0,2.41625,-0.0108907011214245,-54.8210015655558
0,2.4165,-0.010894181876029,-54.8279903607426
0,2.41675,-0.0108976646816041,-54.8349808516324
0,2.417,-0.0109011495412835,-54.8419730413148
0,2.41725,-0.0109046364582203,-54.8489669328867
0,2.4175,-0.0109081254355656,-54.8559625294531
0,2.41775,-0.0109116164764916,-54.8629598341266
0,2.418,-0.0109151095841698,-54.8699588500279
0,2.41825,-0.0109186047617793,-54.8769595802854
0,2.4185,-0.0109221020125157,-54.8839620280355
0,2.41875,-0.0109256013395812,-54.8909661964224
0,2.419,-0.0109291027461801,-54.8979720885983
0,2.41925,-0.010932606235537,-54.9049797077234
0,2.4195,-0.0109361118108753,-54.911989056966
0,2.41975,-0.0109396194754352,-54.9190001395022
0,2.42,-0.0109431292324594,-54.9260129585164
0,2.42025,-0.0109466410852005,-54.9330275172008
0,2.4205,-0.0109501550369305,-54.940043818756
0,2.42075,-0.0109536710909163,-54.9470618663904
0,2.421,-0.0109571892504405,-54.9540816633209
0,2.42125,-0.0109607095187943,-54.9611032127724
0,2.4215,-0.0109642318992824,-54.9681265179779
0,2.42175,-0.0109677563952095,-54.9751515821788
0,2.422,-0.0109712830098977,-54.9821784086248
0,2.42225,-0.010974811746677,-54.9892070005737
0,2.4225,-0.010978342608882,-54.9962373612917
0,2.42275,-0.01098187559986,-55.0032694940534
0,2.423,-0.0109854107229726,-55.0103034021416
0,2.42325,-0.0109889479815797,-55.0173390888478
0,2.4235,-0.0109924873790615,-55.0243765574716
0,2.42375,-0.0109960289188037,-55.0314158113211
0,2.424,-0.0109995726041962,-55.038456853713
0,2.42425,-0.0110031184386481,-55.0454996879725
0,2.4245,-0.0110066664255752,-55.0525443174331
0,2.42475,-0.0110102165683972,-55.0595907454371
0,2.425,-0.0110137688705493,-55.0666389753354
0,2.42525,-0.0110173233354763,-55.0736890104873
0,2.4255,-0.0110208799666279,-55.0807408542608
0,2.42575,-0.0110244387674693,-55.0877945100327
0,2.426,-0.0110279997414762,-55.0948499811884
0,2.42625,-0.0110315628921273,-55.1019072711219
0,2.4265,-0.0110351282229186,-55.1089663832363
0,2.42675,-0.0110386957373491,-55.116027320943
0,2.427,-0.0110422654389331,-55.1230900876626
0,2.42725,-0.0110458373311967,-55.1301546868243
0,2.4275,-0.0110494114176669,-55.1372211218664
0,2.42775,-0.0110529877018939,-55.1442893962358
0,2.428,-0.0110565661874219,-55.1513595133884
0,2.42825,-0.0110601468778215,-55.1584314767894
0,2.4285,-0.011063729776664,-55.1655052899124
0,2.42875,-0.0110673148875296,-55.1725809562405
0,2.429,-0.0110709022140226,-55.1796584792654
0,2.42925,-0.0110744917597357,-55.1867378624884
0,2.4295,-0.0110780835282914,-55.1938191094193
0,2.42975,-0.0110816775233124,-55.2009022235776
0,2.43,-0.0110852737484368,-55.2079872084915
0,2.43025,-0.0110888722073076,-55.2150740676985
0,2.4305,-0.011092472903584,-55.2221628047456
0,2.43075,-0.0110960758409313,-55.2292534231886
0,2.431,-0.01109968102303,-55.236345926593
0,2.43125,-0.0111032884535676,-55.2434403185332
0,2.4315,-0.0111068981362439,-55.2505366025933
0,2.43175,-0.0111105100747695,-55.2576347823665
0,2.432,-0.0111141242728637,-55.2647348614555
0,2.43225,-0.0111177407342592,-55.2718368434725
0,2.4325,-0.0111213594627006,-55.278940732039
0,2.43275,-0.0111249804619368,-55.2860465307862
0,2.433,-0.0111286037357376,-55.2931542433545
0,2.43325,-0.0111322292878743,-55.3002638733943
0,2.4335,-0.0111358571221357,-55.3073754245651
0,2.43375,-0.0111394872423194,-55.3144889005364
0,2.434,-0.0111431196522335,-55.3216043049872
0,2.43425,-0.0111467543556978,-55.3287216416061
0,2.4345,-0.0111503913565437,-55.3358409140914
0,2.43475,-0.0111540306586121,-55.3429621261514
0,2.435,-0.0111576722657576,-55.350085281504
0,2.43525,-0.0111613161818454,-55.3572103838767
0,2.4355,-0.0111649624107473,-55.3643374370073
0,2.43575,-0.0111686109563586,-55.3714664446431
0,2.436,-0.0111722618225743,-55.3785974105414
0,2.43625,-0.011175915013306,-55.3857303384695
0,2.4365,-0.0111795705324719,-55.3928652322046
0,2.43675,-0.0111832283840089,-55.400002095534
0,2.437,-0.0111868885718612,-55.4071409322549
0,2.43725,-0.0111905510999888,-55.4142817461747
0,2.4375,-0.0111942159723563,-55.4214245411108
0,2.43775,-0.0111978831929449,-55.4285693208908
0,2.438,-0.0112015527657482,-55.4357160893525
0,2.43825,-0.0112052246947686,-55.4428648503437
0,2.4385,-0.0112088989840231,-55.4500156077228
0,2.43875,-0.011212575637538,-55.4571683653582
0,2.439,-0.0112162546593555,-55.4643231271286
0,2.43925,-0.0112199360535252,-55.4714798969232
0,2.4395,-0.0112236198241095,-55.4786386786415
0,2.43975,-0.011227305975188,-55.4857994761933
0,2.44,-0.0112309945108501,-55.4929622934991
0,2.44025,-0.0112346854351899,-55.5001271344896
0,2.4405,-0.011238378752323,-55.5072940031062
0,2.44075,-0.0112420744663762,-55.5144629033008
0,2.441,-0.0112457725814844,-55.5216338390359
0,2.44125,-0.0112494731017988,-55.5288068142846
0,2.4415,-0.0112531760314782,-55.5359818330306
0,2.44175,-0.011256881374701,-55.5431588992684
0,2.442,-0.0112605891356521,-55.5503380170032
0,2.44225,-0.0112642993185329,-55.5575191902509
0,2.4425,-0.0112680119275517,-55.5647024230383
0,2.44275,-0.011271726966938,-55.5718877194029
0,2.443,-0.0112754444409259,-55.5790750833933
0,2.44325,-0.0112791643537663,-55.5862645190689
0,2.4435,-0.0112828867097262,-55.5934560304998
0,2.44375,-0.0112866115130747,-55.6006496217675
0,2.444,-0.011290338768108,-55.6078452969643
0,2.44425,-0.0112940684791242,-55.6150430601935
0,2.4445,-0.0112978006504415,-55.6222429155697
0,2.44475,-0.0113015352863822,-55.6294448672184
0,2.445,-0.0113052723912917,-55.6366489192766
0,2.44525,-0.0113090119695251,-55.643855075892
0,2.4455,-0.0113127540254481,-55.6510633412242
0,2.44575,-0.0113164985634418,-55.6582737194434
0,2.446,-0.011320245587899,-55.6654862147317
0,2.44625,-0.0113239951032289,-55.6727008312822
0,2.4465,-0.0113277471138562,-55.6799175732996
0,2.44675,-0.0113315016242073,-55.687136445
0,2.447,-0.0113352586387341,-55.6943574506109
0,2.44725,-0.0113390181619008,-55.7015805943713
0,2.4475,-0.0113427801981793,-55.7088058805319
0,2.44775,-0.011346544752061,-55.7160333133549
0,2.448,-0.0113503118280469,-55.7232628971142
0,2.44825,-0.0113540814306505,-55.7304946360954
0,2.4485,-0.0113578535644076,-55.7377285345956
0,2.44875,-0.0113616282338597,-55.7449645969239
0,2.449,-0.0113654054435649,-55.7522028274011
0,2.44925,-0.0113691851980956,-55.7594432303598
0,2.4495,-0.0113729675020389,-55.7666858101447
0,2.44975,-0.0113767523599952,-55.773930571112
0,2.45,-0.0113805397765775,-55.7811775176303
0,2.45025,-0.0113843297564155,-55.78842665408
0,2.4505,-0.0113881223041521,-55.7956779848535
0,2.45075,-0.0113919174244439,-55.8029315143553
0,2.451,-0.0113957151219657,-55.8101872470022
0,2.45125,-0.0113995154014023,-55.8174451872229
0,2.4515,-0.0114033182674497,-55.8247053394585
0,2.45175,-0.0114071237248292,-55.8319677081622
0,2.452,-0.0114109317782728,-55.8392322977998
0,2.45225,-0.0114147424325172,-55.846499112849
0,2.4525,-0.0114185556923263,-55.8537681578003
0,2.45275,-0.0114223715624735,-55.8610394371563
0,2.453,-0.0114261900477526,-55.8683129554322
0,2.45325,-0.0114300111529602,-55.8755887171558
0,2.4535,-0.0114338348829201,-55.8828667268673
0,2.45375,-0.0114376612424618,-55.8901469891195
0,2.454,-0.011441490236441,-55.897429508478
0,2.45425,-0.011445321869715,-55.9047142895209
0,2.4545,-0.0114491561471687,-55.9120013368391
0,2.45475,-0.0114529930736971,-55.9192906550363
0,2.455,-0.0114568326542052,-55.926582248729
0,2.45525,-0.0114606748936211,-55.9338761225465
0,2.4555,-0.0114645197968864,-55.9411722811312
0,2.45575,-0.011468367368959,-55.9484707291381
0,2.456,-0.0114722176148087,-55.9557714712356
0,2.45625,-0.0114760705394216,-55.9630745121049
0,2.4565,-0.0114799261478039,-55.9703798564402
0,2.45675,-0.0114837844449756,-55.9776875089492
0,2.457,-0.0114876454359671,-55.9849974743524
0,2.45725,-0.011491509125836,-55.9923097573837
0,2.4575,-0.0114953755196448,-55.9996243627903
0,2.45775,-0.0114992446224761,-56.0069412953325
0,2.458,-0.011503116439431,-56.0142605597844
0,2.45825,-0.0115069909756241,-56.021582160933
0,2.4585,-0.0115108682361853,-56.0289061035792
0,2.45875,-0.0115147482262641,-56.0362323925371
0,2.459,-0.0115186309510214,-56.0435610326344
0,2.45925,-0.0115225164156424,-56.0508920287127
0,2.4595,-0.0115264046253218,-56.0582253856268
0,2.45975,-0.0115302955852728,-56.0655611082455
0,2.46,-0.011534189300724,-56.0728992014513
0,2.46025,-0.0115380857769232,-56.0802396701404
0,2.4605,-0.0115419850191369,-56.087582519223
0,2.46075,-0.0115458870326409,-56.094927753623
0,2.461,-0.0115497918227334,-56.1022753782783
0,2.46125,-0.0115536993947281,-56.109625398141
0,2.4615,-0.0115576097539618,-56.116977818177
0,2.46175,-0.0115615229057733,-56.1243326433664
0,2.462,-0.0115654388555351,-56.1316898787033
0,2.46225,-0.0115693576086304,-56.1390495291963
0,2.4625,-0.0115732791704522,-56.1464115998679
0,2.46275,-0.0115772035464223,-56.153776095755
0,2.463,-0.011581130741977,-56.161143021909
0,2.46325,-0.0115850607625644,-56.1685123833956
0,2.4635,-0.0115889936136574,-56.1758841852948
0,2.46375,-0.0115929293007427,-56.1832584327013
0,2.464,-0.0115968678293234,-56.1906351307243
0,2.46425,-0.0116008092049237,-56.1980142844876
0,2.4645,-0.0116047534330853,-56.2053958991295
0,2.46475,-0.0116087005193683,-56.2127799798033
0,2.465,-0.0116126504693481,-56.2201665316769
0,2.46525,-0.0116166032886167,-56.2275555599329
0,2.4655,-0.0116205589827902,-56.2349470697689
0,2.46575,-0.0116245175574993,-56.2423410663975
0,2.466,-0.0116284790183946,-56.2497375550461
0,2.46625,-0.0116324433711427,-56.2571365409572
0,2.4665,-0.0116364106214292,-56.2645380293884
0,2.46675,-0.01164038077496,-56.2719420256124
0,2.467,-0.0116443538374575,-56.2793485349172
0,2.46725,-0.0116483298146683,-56.2867575626059
0,2.4675,-0.0116523087123466,-56.2941691139969
0,2.46775,-0.0116562905362787,-56.301583194424
0,2.468,-0.0116602752922574,-56.3089998092365
0,2.46825,-0.0116642629861065,-56.3164189637991
0,2.4685,-0.0116682536236587,-56.323840663492
0,2.46875,-0.0116722472107717,-56.3312649137109
0,2.469,-0.0116762437533184,-56.3386917198673
0,2.46925,-0.0116802432571982,-56.3461210873883
0,2.4695,-0.011684245728319,-56.3535530217168
0,2.46975,-0.0116882511726187,-56.3609875283114
0,2.47,-0.0116922595960505,-56.3684246126466
0,2.47025,-0.0116962710045824,-56.375864280213
0,2.4705,-0.0117002854042112,-56.383306536517
0,2.47075,-0.0117043028009461,-56.390751387081
0,2.471,-0.0117083232008218,-56.3981988374436
0,2.47125,-0.0117123466098873,-56.4056488931596
0,2.4715,-0.0117163730342176,-56.4131015597998
0,2.47175,-0.0117204024799033,-56.4205568429515
0,2.472,-0.0117244349530591,-56.4280147482183
0,2.47225,-0.0117284704598093,-56.43547528122
0,2.4725,-0.011732509006319,-56.4429384475931
0,2.47275,-0.0117365505987551,-56.4504042529905
0,2.473,-0.0117405952433085,-56.4578727030816
0,2.47325,-0.0117446429462023,-56.4653438035526
0,2.4735,-0.0117486937136632,-56.4728175601062
0,2.47375,-0.0117527475519576,-56.4802939784621
0,2.474,-0.0117568044673521,-56.4877730643566
0,2.47425,-0.0117608644661496,-56.495254823543
0,2.4745,-0.0117649275546737,-56.5027392617915
0,2.47475,-0.0117689937392566,-56.5102263848893
0,2.475,-0.011773063026266,-56.5177161986407
0,2.47525,-0.0117771354220805,-56.5252087088671
0,2.4755,-0.0117812109331087,-56.5327039214071
0,2.47575,-0.0117852895657733,-56.5402018421165
0,2.476,-0.0117893713265236,-56.5477024768686
0,2.47625,-0.0117934562218289,-56.555205831554
0,2.4765,-0.0117975442581797,-56.5627119120805
0,2.47675,-0.0118016354420909,-56.5702207243739
0,2.477,-0.0118057297800936,-56.5777322743772
0,2.47725,-0.0118098272787472,-56.5852465680512
0,2.4775,-0.0118139279446319,-56.5927636113743
0,2.47775,-0.0118180317843468,-56.6002834103428
0,2.478,-0.0118221388045196,-56.6078059709708
0,2.47825,-0.0118262490117907,-56.6153312992903
0,2.4785,-0.0118303624128353,-56.6228594013513
0,2.47875,-0.0118344790143412,-56.6303902832218
0,2.479,-0.011838598823024,-56.6379239509879
0,2.47925,-0.011842721845618,-56.645460410754
0,2.4795,-0.0118468480888873,-56.6529996686427
0,2.47975,-0.0118509775596122,-56.6605417307947
0,2.48,-0.0118551102646005,-56.6680866033694
0,2.48025,-0.0118592462106819,-56.6756342925445
0,2.4805,-0.0118633854047084,-56.6831848045162
0,2.48075,-0.0118675278535523,-56.6907381454994
0,2.481,-0.0118716735641227,-56.6982943217274
0,2.48125,-0.0118758225433344,-56.7058533394527
0,2.4815,-0.011879974798139,-56.713415204946
0,2.48175,-0.0118841303355063,-56.7209799244975
0,2.482,-0.0118882891624305,-56.7285475044159
0,2.48225,-0.0118924512859317,-56.736117951029
0,2.4825,-0.0118966167130493,-56.7436912706838
0,2.48275,-0.0119007854508577,-56.7512674697464
0,2.483,-0.0119049575064447,-56.7588465546022
0,2.48325,-0.0119091328869261,-56.7664285316557
0,2.4835,-0.01191331159944,-56.7740134073309
0,2.48375,-0.0119174936511573,-56.7816011880715
0,2.484,-0.0119216790492662,-56.7891918803402
0,2.48425,-0.0119258678009802,-56.7967854906198
0,2.4845,-0.0119300599135437,-56.8043820254124
0,2.48475,-0.0119342553942165,-56.8119814912401
0,2.485,-0.0119384542502941,-56.8195838946447
0,2.48525,-0.0119426564890857,-56.827189242188
0,2.4855,-0.0119468621179389,-56.8347975404516
0,2.48575,-0.0119510711442171,-56.8424087960372
0,2.486,-0.0119552835753124,-56.8500230155669
0,2.48625,-0.011959499418646,-56.8576402056826
0,2.4865,-0.0119637186816584,-56.8652603730467
0,2.48675,-0.0119679413718221,-56.872883524342
0,2.487,-0.0119721674966326,-56.8805096662715
0,2.48725,-0.0119763970636107,-56.888138805559
0,2.4875,-0.011980630080308,-56.8957709489488
0,2.48775,-0.0119848665542975,-56.9034061032057
0,2.488,-0.011989106493181,-56.9110442751155
0,2.48825,-0.0119933499045865,-56.9186854714847
0,2.4885,-0.011997596796172,-56.9263296991406
0,2.48875,-0.0120018471756186,-56.9339769649318
0,2.489,-0.0120061010506325,-56.9416272757278
0,2.48925,-0.012010358428953,-56.949280638419
0,2.4895,-0.0120146193183443,-56.9569370599176
0,2.48975,-0.0120188837265937,-56.9645965471566
0,2.49,-0.0120231516615226,-56.9722591070907
0,2.49025,-0.0120274231309754,-56.9799247466959
0,2.4905,-0.0120316981428313,-56.9875934729698
0,2.49075,-0.0120359767049822,-56.9952652929319
0,2.491,-0.0120402588253682,-57.0029402136231
0,2.49125,-0.0120445445119409,-57.0106182421062
0,2.4915,-0.012048833772689,-57.018299385466
0,2.49175,-0.0120531266156267,-57.0259836508092
0,2.492,-0.0120574230487959,-57.0336710452646
0,2.49225,-0.0120617230802689,-57.0413615759833
0,2.4925,-0.0120660267181483,-57.0490552501383
0,2.49275,-0.0120703339705597,-57.0567520749253
0,2.493,-0.0120746448456664,-57.0644520575622
0,2.49325,-0.0120789593516502,-57.0721552052894
0,2.4935,-0.0120832774967325,-57.07986152537
0,2.49375,-0.0120875992891566,-57.0875710250897
0,2.494,-0.0120919247372002,-57.095283711757
0,2.49425,-0.0120962538491704,-57.1029995927034
0,2.4945,-0.0121005866333997,-57.110718675283
0,2.49475,-0.0121049230982507,-57.1184409668732
0,2.495,-0.0121092632521242,-57.1261664748746
0,2.49525,-0.0121136071034447,-57.1338952067108
0,2.4955,-0.0121179546606644,-57.1416271698289
0,2.49575,-0.0121223059322733,-57.1493623716991
0,2.496,-0.0121266609267874,-57.1571008198155
0,2.49625,-0.0121310196527528,-57.1648425216955
0,2.4965,-0.0121353821187493,-57.1725874848803
0,2.49675,-0.0121397483333878,-57.1803357169348
0,2.497,-0.012144118305305,-57.1880872254479
0,2.49725,-0.0121484920431775,-57.1958420180322
0,2.4975,-0.0121528695557078,-57.2036001023248
0,2.49775,-0.0121572508516315,-57.2113614859864
0,2.498,-0.0121616359397147,-57.2191261767024
0,2.49825,-0.012166024828752,-57.2268941821822
0,2.4985,-0.0121704175275831,-57.2346655101601
0,2.49875,-0.0121748140450624,-57.2424401683943
0,2.499,-0.0121792143900915,-57.2502181646682
0,2.49925,-0.012183618571598,-57.2579995067897
0,2.4995,-0.0121880265985369,-57.2657842025914
0,2.49975,-0.0121924384799045,-57.2735722599311
0,2.5,-0.0121968542247281,-57.2813636866914
0,2.50025,-0.0122012738420658,-57.2891584907803
0,2.5005,-0.0122056973410097,-57.2969566801306
0,2.50075,-0.0122101247306847,-57.3047582627009
0,2.501,-0.0122145560202533,-57.3125632464749
0,2.50125,-0.0122189912189071,-57.320371639462
0,2.5015,-0.0122234303358715,-57.3281834496971
0,2.50175,-0.0122278733804068,-57.335998685241
0,2.502,-0.0122323203618116,-57.3438173541803
0,2.50225,-0.0122367712894109,-57.3516394646273
0,2.5025,-0.0122412261725702,-57.3594650247208
0,2.50275,-0.0122456850206909,-57.3672940426253
0,2.503,-0.0122501478431983,-57.3751265265319
0,2.50325,-0.012254614649568,-57.3829624846578
0,2.5035,-0.0122590854492991,-57.390801925247
0,2.50375,-0.0122635602519308,-57.3986448565696
0,2.504,-0.0122680390670366,-57.4064912869229
0,2.50425,-0.0122725219042293,-57.4143412246306
0,2.5045,-0.0122770087731498,-57.4221946780435
0,2.50475,-0.0122814996834796,-57.4300516555393
0,2.505,-0.0122859946449371,-57.437912165523
0,2.50525,-0.0122904936672742,-57.4457762164266
0,2.5055,-0.0122949967602835,-57.4536438167096
0,2.50575,-0.0122995039337859,-57.4615149748588
0,2.506,-0.0123040151976512,-57.4693896993888
0,2.50625,-0.0123085305617745,-57.4772679988416
0,2.5065,-0.0123130500360982,-57.4851498817872
0,2.50675,-0.0123175736305909,-57.4930353568234
0,2.507,-0.0123221013552656,-57.500924432576
0,2.50725,-0.0123266332201749,-57.5088171176989
0,2.5075,-0.0123311692354051,-57.5167134208743
0,2.50775,-0.0123357094110776,-57.5246133508129
0,2.508,-0.0123402537573579,-57.5325169162536
0,2.50825,-0.0123448022844505,-57.540424125964
0,2.5085,-0.0123493550025934,-57.5483349887405
0,2.50875,-0.0123539119220665,-57.5562495134082
0,2.509,-0.0123584730531841,-57.5641677088212
0,2.50925,-0.0123630384063081,-57.5720895838626
0,2.5095,-0.0123676079918313,-57.5800151474448
0,2.50975,-0.0123721818201909,-57.5879444085094
0,2.51,-0.0123767599018609,-57.5958773760275
0,2.51025,-0.0123813422473577,-57.6038140589996
0,2.5105,-0.0123859288672346,-57.611754466456
0,2.51075,-0.0123905197720853,-57.6196986074567
0,2.511,-0.012395114972549,-57.6276464910918
0,2.51125,-0.0123997144792988,-57.6355981264812
0,2.5115,-0.0124043183030531,-57.643553522775
0,2.51175,-0.012408926454569,-57.6515126891537
0,2.512,-0.0124135389446441,-57.6594756348281
0,2.51225,-0.0124181557841227,-57.6674423690396
0,2.5125,-0.0124227769838815,-57.6754129010603
0,2.51275,-0.012427402554845,-57.6833872401928
0,2.513,-0.0124320325079798,-57.6913653957711
0,2.51325,-0.0124366668542935,-57.6993473771597
0,2.5135,-0.0124413056048359,-57.7073331937548
0,2.51375,-0.0124459487706976,-57.7153228549836
0,2.514,-0.0124505963630163,-57.7233163703047
0,2.51425,-0.0124552483929667,-57.7313137492085
0,2.5145,-0.0124599048717747,-57.7393150012168
0,2.51475,-0.0124645658106978,-57.7473201358835
0,2.515,-0.0124692312210508,-57.7553291627943
0,2.51525,-0.0124739011141804,-57.7633420915671
0,2.5155,-0.0124785755014853,-57.7713589318518
0,2.51575,-0.0124832543944067,-57.7793796933311
0,2.516,-0.0124879378044258,-57.7874043857198
0,2.51625,-0.0124926257430707,-57.7954330187655
0,2.5165,-0.0124973182219209,-57.8034656022486
0,2.51675,-0.0125020152525899,-57.8115021459823
0,2.517,-0.012506716846742,-57.819542659813
0,2.51725,-0.0125114230160884,-57.8275871536202
0,2.5175,-0.0125161337723834,-57.8356356373167
0,2.51775,-0.0125208491274297,-57.843688120849
0,2.518,-0.0125255690930737,-57.8517446141969
