"dis [mm]","Freq [GHz]","dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
9,2.76,-0.0266986482613876,148.318890764712
9,2.7605,-0.0269231383562003,148.179252731208
9,2.761,-0.0271607915619124,148.035613704022
9,2.7615,-0.0274126759989102,147.887730961289
9,2.762,-0.0276799705650659,147.735341755178
9,2.7625,-0.0279639790209583,147.578161204945
9,2.763,-0.0282661462093403,147.415879918528
9,2.7635,-0.0285880767865018,147.248161301004
9,2.764,-0.0289315569198367,147.074638500788
9,2.7645,-0.0292985795006158,146.894910935457
9,2.765,-0.0296913735376738,146.708540328165
9,2.7655,-0.0301124385430652,146.515046172392
9,2.766,-0.0305645849018059,146.313900526576
9,2.7665,-0.0310509814451301,146.104522020361
9,2.767,-0.0315752117332904,145.88626892974
9,2.7675,-0.0321413409169944,145.658431148096
9,2.768,-0.0327539955099842,145.420220842509
9,2.7685,-0.0334184589990546,145.170761537509
9,2.769,-0.0341407869848445,144.909075309149
9,2.7695,-0.0349279465429429,144.634067697154
9,2.77,-0.0357879857985484,144.344509847162
9,2.7705,-0.0367302414263228,144.039017272369
9,2.771,-0.0377655940694763,143.716024465303
9,2.7715,-0.0389067847290357,143.373754384231
9,2.772,-0.0401688093038728,143.010181568168
9,2.7725,-0.0415694140918914,142.622987276864
9,2.773,-0.0431297228140654,142.209504575051
9,2.7735,-0.0448750365049897,141.766650637905
9,2.774,-0.046835862778824,141.290842681162
9,2.7745,-0.0490492525621231,140.777892718636
9,2.775,-0.0515605534898121,140.222874680686
9,2.7755,-0.0544257345976909,139.619955078124
9,2.776,-0.0577145042856975,138.962175046575
9,2.7765,-0.0615145448955228,138.241166762568
9,2.777,-0.0659373424197434,137.446780110547
9,2.7775,-0.0711263317356163,136.566584863976
9,2.778,-0.0772684622331847,135.585197512375
9,2.7785,-0.0846109129549051,134.483356874664
9,2.779,-0.0934857234765286,133.236633096699
9,2.7795,-0.104346873262166,131.81359061228
9,2.78,-0.117827433294542,130.173119375845
9,2.7805,-0.134829981847202,128.260467393681
9,2.781,-0.156673821053325,126.001189075039
9,2.7815,-0.185342378654004,123.291646295406
9,2.782,-0.223913491308073,119.983616010465
9,2.7825,-0.277335305116655,115.858458680664
9,2.783,-0.353875644113455,110.582110462784
9,2.7835,-0.467902863751831,103.623672043629
9,2.784,-0.645196753216343,94.1037189359009
9,2.7845,-0.931926982404216,80.5122593867697
9,2.785,-1.40022649195587,60.2462769441686
9,2.7855,-2.08595772918992,29.3571384970771
9,2.786,-2.67031428177728,-14.5849302436572
9,2.7865,-2.47113909935204,-63.0431754658231
9,2.787,-1.75781700176451,-101.454344517669
9,2.7875,-1.15968679541271,-127.181723039448
9,2.788,-0.781111437104629,-144.130876954146
9,2.7885,-0.550417862115003,-155.707863700244
9,2.789,-0.405777298667867,-163.973748789889
9,2.7895,-0.311150183801899,-170.117765539789
9,2.79,-0.246615016510453,-174.842357839837
9,2.7905,-0.200950410559453,-178.5793245
9,2.791,-0.167597350936493,178.394804127012
9,2.7915,-0.142567057882888,175.896146525136
9,2.792,-0.123341358047293,173.798290003897
9,2.7925,-0.10827578876987,172.011761840163
9,2.793,-0.0962636053310292,170.471603669334
9,2.7935,-0.0865397902881493,169.12959310581
9,2.794,-0.0785628622682761,167.949224091607
9,2.7945,-0.0719413995244557,166.902377832544
9,2.795,-0.0663870830380094,165.967060186166
9,2.7955,-0.0616839284761352,165.125829664261
9,2.796,-0.0576676646416966,164.364683407899
9,2.7965,-0.0542116260282439,163.672253463527
9,2.797,-0.0512169201598364,163.039217450634
9,2.7975,-0.048605456930895,162.457860012549
9,2.798,-0.0463149295174671,161.921742049521
9,2.7985,-0.0442951486133811,161.425448150143
9,2.799,-0.0425053297643266,160.964391537303
9,2.7995,-0.0409120615782971,160.534661851191
9,2.8,-0.0394877668004216,160.132905210335
9,2.8005,-0.038209524544953,159.756228857499
9,2.801,-0.037058160196431,159.40212471886
9,2.8015,-0.0360175358018317,159.068407649253
9,2.802,-0.0350739921255993,158.7531651804
9,2.8025,-0.0342159064954629,158.454716352334
9,2.803,-0.0334333398200031,158.171577771949
9,2.8035,-0.032717752838527,157.902435463052
9,2.804,-0.0320617765348263,157.646121388666
9,2.8045,-0.0314590252322461,157.401593766568
9,2.805,-0.030903943551128,157.16792048278
9,2.8055,-0.0303916804049685,156.944265049515
9,2.806,-0.0299179847183763,156.729874664094
9,2.8065,-0.0294791186963154,156.524070011485
9,2.807,-0.0290717853526133,156.326236520799
9,2.8075,-0.0286930676836051,156.135816839785
9,2.808,-0.0283403773991617,155.952304334057
9,2.8085,-0.0280114115347604,155.775237452048
9,2.809,-0.0277041155915096,155.604194824222
9,2.8095,-0.0274166521066265,155.438790987398
9,2.81,-0.0271473737599732,155.278672643194
9,2.8105,-0.0268948002844259,155.123515374374
9,2.811,-0.0266575985780691,154.973020755105
9,2.8115,-0.0264345655212392,154.826913801101
9,2.812,-0.0262246130864333,154.684940713948
9,2.8125,-0.026026755398348,154.546866880792
9,2.813,-0.0258400974578235,154.412475096312
9,2.8135,-0.0256638252898377,154.281563978695
9,2.814,-0.0254971973138607,154.153946555378
9,2.8145,-0.0253395367664651,154.02944899772
9,2.815,-0.0251902250321654,153.907909486626
9,2.8155,-0.0250486957603326,153.789177193593
9,2.816,-0.0249144296641413,153.673111363711
9,2.8165,-0.0247869499127426,153.559580488922
9,2.817,-0.0246658180406337,153.448461561342
9,2.8175,-0.0245506303090238,153.339639397743
9,2.818,-0.024441014463031,153.233006027431
9,2.8185,-0.0243366268363104,153.128460136659
9,2.819,-0.0242371497612379,153.025906563606
9,2.8195,-0.0241422892484196,152.925255838616
9,2.82,-0.0240517729039363,152.826423765053
9,2.8205,-0.0239653480570273,152.729331036627
9,2.821,-0.0238827800741772,152.633902887569
9,2.8215,-0.0238038508387642,152.540068772389
9,2.822,-0.02372835737797,152.447762072356
9,2.8225,-0.0236561106208611,152.356919826132
9,2.823,-0.0235869342735353,152.267482482261
9,2.8235,-0.0235206637989097,152.179393671496
9,2.824,-0.0234571454901876,152.092599997112
9,2.8245,-0.0233962356282647,152.007050841581
9,2.825,-0.0233377997145816,151.922698188136
9,2.8255,-0.0232817117717175,151.839496455905
9,2.826,-0.0232278537050536,151.757402347421
9,2.8265,-0.0231761147194555,151.676374707451
9,2.827,-0.0231263907856305,151.596374392159
9,2.8275,-0.0230785841513842,151.517364147741
9,2.828,-0.0230326028935466,151.439308497744
9,2.8285,-0.0229883605066945,151.362173638348
9,2.829,-0.0229457755253066,151.285927340961
9,2.8295,-0.0229047711762598,151.210538861541
9,2.83,-0.0228652750589296,151.135978856115
9,2.8305,-0.0228272188504038,151.062219301989
9,2.831,-0.022790538033597,150.989233424231
9,2.8315,-0.0227551716462603,150.916995627
9,2.832,-0.0227210620490466,150.84548142936
9,2.8325,-0.0226881547110367,150.774667405243
9,2.833,-0.0226563980111943,150.704531127248
9,2.8335,-0.0226257430544719,150.635051113996
9,2.834,-0.0225961435012836,150.566206780778
9,2.8345,-0.0225675554093013,150.497978393259
9,2.835,-0.0225399370865135,150.430347024026
9,2.8355,-0.0225132489547029,150.363294511763
9,2.836,-0.0224874534224595,150.296803422893
9,2.8365,-0.0224625147669902,150.230857015485
9,2.837,-0.0224383990240381,150.165439205303
9,2.8375,-0.0224150738852975,150.100534533824
9,2.838,-0.0223925086027061,150.036128138111
9,2.8385,-0.0223706738991482,149.972205722403
9,2.839,-0.0223495418850237,149.908753531323
9,2.8395,-0.022329085980313,149.845758324585
9,2.84,-0.0223092808416605,149.783207353111
9,2.8405,-0.0222901022941604,149.721088336462
9,2.841,-0.0222715272674869,149.659389441502
9,2.8415,-0.0222535337360421,149.598099262221
9,2.842,-0.0222361006628663,149.537206800634
9,2.8425,-0.0222192079469929,149.476701448703
9,2.843,-0.0222028363740878,149.416572971202
9,2.8435,-0.0221869675700402,149.356811489489
9,2.844,-0.0221715839573998,149.297407466108
9,2.8445,-0.0221566687144001,149.238351690187
9,2.845,-0.0221422057364251,149.179635263583
9,2.8455,-0.0221281795997378,149.121249587713
9,2.846,-0.0221145755273342,149.063186351065
9,2.8465,-0.0221013793567739,149.005437517307
9,2.847,-0.0220885775098502,148.947995314
9,2.8475,-0.0220761569640026,148.89085222185
9,2.848,-0.0220641052253387,148.834000964488
9,2.8485,-0.0220524103031629,148.777434498736
9,2.849,-0.0220410606859391,148.721146005343
9,2.8495,-0.022030045318558,148.665128880153
9,2.85,-0.0220193535808687,148.609376725692
9,2.8505,-0.0220089752673772,148.553883343145
9,2.851,-0.0219989005680256,148.498642724704
9,2.8515,-0.0219891200500058,148.443649046269
9,2.852,-0.0219796246405473,148.388896660474
9,2.8525,-0.0219704056106133,148.334380090039
9,2.853,-0.0219614545594315,148.280094021412
9,2.8535,-0.0219527633998608,148.226033298697
9,2.854,-0.0219443243444675,148.172192917848
9,2.8545,-0.0219361298923718,148.11856802112
9,2.855,-0.02192817281671,148.065153891762
9,2.8555,-0.0219204461527659,148.011945948936
9,2.856,-0.0219129431866715,147.958939742857
9,2.8565,-0.0219056574446952,147.906130950141
9,2.857,-0.0218985826830415,147.853515369346
9,2.8575,-0.0218917128781461,147.8010889167
9,2.858,-0.0218850422174742,147.748847622016
9,2.8585,-0.0218785650907291,147.696787624764
9,2.859,-0.0218722760815016,147.644905170313
9,2.8595,-0.0218661699593248,147.593196606325
9,2.86,-0.0218602416720797,147.541658379291
9,2.8605,-0.021854486338794,147.490287031214
9,2.861,-0.0218488992427467,147.439079196418
9,2.8615,-0.0218434758249077,147.38803159849
9,2.862,-0.0218382116776899,147.337141047334
9,2.8625,-0.0218331025389594,147.286404436354
9,2.863,-0.02182814428635,147.235818739734
9,2.8635,-0.0218233329318208,147.18538100983
9,2.864,-0.0218186646164556,147.135088374662
9,2.8645,-0.0218141356054998,147.0849380355
9,2.865,-0.0218097422836192,147.034927264544
9,2.8655,-0.0218054811503723,146.985053402689
9,2.866,-0.0218013488158631,146.935313857378
9,2.8665,-0.0217973419966084,146.885706100529
9,2.867,-0.0217934575115697,146.836227666547
9,2.8675,-0.0217896922783501,146.7868761504
9,2.868,-0.021786043309575,146.737649205774
9,2.8685,-0.0217825077094107,146.688544543288
9,2.869,-0.021779082670228,146.639559928781
9,2.8695,-0.0217757654694222,146.590693181653
9,2.87,-0.0217725534663531,146.54194217327
9,2.8705,-0.0217694440994158,146.493304825425
9,2.871,-0.0217664348832256,146.444779108853
9,2.8715,-0.0217635234059477,146.396363041798
9,2.872,-0.0217607073266824,146.348054688631
9,2.8725,-0.0217579843730185,146.299852158511
9,2.873,-0.0217553523386328,146.251753604104
9,2.8735,-0.0217528090810241,146.20375722033
9,2.874,-0.0217503525193105,146.155861243168
9,2.8745,-0.0217479806321381,146.108063948491
9,2.875,-0.0217456914556485,146.060363650945
9,2.8755,-0.0217434830815473,146.012758702862
9,2.876,-0.0217413536552248,145.965247493219
9,2.8765,-0.0217393013739895,145.917828446617
9,2.877,-0.0217373244853102,145.870500022302
9,2.8775,-0.0217354212851889,145.823260713224
9,2.878,-0.0217335901165501,145.776109045111
9,2.8785,-0.0217318293677137,145.729043575588
9,2.879,-0.0217301374709133,145.682062893316
9,2.8795,-0.0217285129008892,145.635165617164
9,2.88,-0.0217269541735056,145.5883503954
9,2.8805,-0.0217254598444496,145.541615904916
9,2.881,-0.0217240285079527,145.494960850473
9,2.8815,-0.0217226587955796,145.448383963968
9,2.882,-0.0217213493750465,145.401884003733
9,2.8825,-0.021720098949088,145.35545975384
9,2.883,-0.0217189062543734,145.309110023446
9,2.8835,-0.0217177700604449,145.262833646144
9,2.884,-0.0217166891687075,145.216629479338
9,2.8845,-0.0217156624114523,145.170496403641
9,2.885,-0.0217146886509157,145.124433322288
9,2.8855,-0.0217137667783486,145.078439160564
9,2.886,-0.021712895713179,145.032512865256
9,2.8865,-0.0217120744021234,144.986653404113
9,2.887,-0.0217113018183902,144.940859765332
9,2.8875,-0.0217105769608879,144.895130957049
9,2.888,-0.0217098988534671,144.849466006853
9,2.8885,-0.0217092665441682,144.803863961307
9,2.889,-0.0217086791045331,144.758323885492
9,2.8895,-0.0217081356289007,144.712844862556
9,2.89,-0.0217076352337535,144.66742599328
9,2.8905,-0.0217071770570708,144.622066395654
9,2.891,-0.0217067602577168,144.57676520447
9,2.8915,-0.0217063840148303,144.531521570923
9,2.892,-0.0217060475272586,144.486334662219
9,2.8925,-0.0217057500129922,144.441203661204
9,2.893,-0.0217054907086173,144.396127765997
9,2.8935,-0.0217052688688077,144.351106189633
9,2.894,-0.0217050837657984,144.306138159718
9,2.8945,-0.0217049346889151,144.261222918093
9,2.895,-0.0217048209440829,144.216359720507
9,2.8955,-0.0217047418533826,144.171547836299
9,2.896,-0.021704696754598,144.12678654809
9,2.8965,-0.0217046850007881,144.082075151479
9,2.897,-0.0217047059598661,144.037412954756
9,2.8975,-0.0217047590142013,143.992799278609
9,2.898,-0.0217048435602332,143.948233455856
9,2.8985,-0.021704959008083,143.903714831169
9,2.899,-0.021705104781189,143.859242760812
9,2.8995,-0.0217052803159625,143.814816612387
9,2.9,-0.0217054850614262,143.770435764586
10,2.7,-0.0220705666197878,152.084253717102
10,2.7005,-0.0220839260792199,152.029802819582
10,2.701,-0.0220974695484213,151.975176540595
10,2.7015,-0.0221112014143745,151.920371732708
10,2.702,-0.0221251261957288,151.865385172187
10,2.7025,-0.0221392485476067,151.810213556676
10,2.703,-0.0221535732665883,151.75485350278
10,2.7035,-0.0221681052959298,151.699301543567
10,2.704,-0.0221828497310096,151.643554125973
10,2.7045,-0.0221978118250024,151.58760760811
10,2.705,-0.0222129969947973,151.531458256473
10,2.7055,-0.0222284108272,151.475102243039
10,2.706,-0.0222440590853935,151.418535642261
10,2.7065,-0.0222599477156863,151.361754427939
10,2.707,-0.022276082854568,151.304754469972
10,2.7075,-0.0222924708360971,151.247531530988
10,2.708,-0.0223091181996108,151.19008126284
10,2.7085,-0.0223260316977825,151.132399202954
10,2.709,-0.0223432183050785,151.074480770551
10,2.7095,-0.0223606852265831,151.016321262698
10,2.71,-0.0223784399072536,150.957915850214
10,2.7105,-0.0223964900415966,150.899259573405
10,2.711,-0.0224148435838157,150.840347337623
10,2.7115,-0.0224335087584512,150.781173908646
10,2.712,-0.022452494071507,150.721733907866
10,2.7125,-0.0224718083221412,150.662021807277
10,2.713,-0.022491460614921,150.602031924246
10,2.7135,-0.022511460372673,150.541758416079
10,2.714,-0.0225318173499847,150.481195274337
10,2.7145,-0.0225525416473561,150.420336318922
10,2.715,-0.0225736437260885,150.359175191903
10,2.7155,-0.0225951344239232,150.297705351069
10,2.716,-0.0226170249714476,150.235920063214
10,2.7165,-0.0226393270093874,150.173812397107
10,2.717,-0.022662052606767,150.111375216165
10,2.7175,-0.0226852142800121,150.04860117079
10,2.718,-0.0227088250130905,149.985482690362
10,2.7185,-0.0227328982786713,149.922011974872
10,2.719,-0.0227574480604546,149.858180986167
10,2.7195,-0.022782488876672,149.793981438791
10,2.72,-0.0228080358048811,149.729404790405
10,2.7205,-0.022834104508102,149.664442231757
10,2.721,-0.022860711262395,149.59908467617
10,2.7215,-0.0228878729859651,149.533322748547
10,2.722,-0.0229156072699086,149.467146773826
10,2.7225,-0.0229439324106674,149.4005467649
10,2.723,-0.0229728674443494,149.33351240993
10,2.7235,-0.023002432183017,149.266033059042
10,2.724,-0.0230326472530461,149.19809771037
10,2.7245,-0.0230635341357466,149.129694995386
10,2.725,-0.0230951152103672,149.060813163511
10,2.7255,-0.0231274137996241,148.991440065927
10,2.726,-0.0231604542179821,148.921563138569
10,2.7265,-0.0231942618228378,148.851169384234
10,2.727,-0.0232288630687867,148.78024535376
10,2.7275,-0.0232642855652566,148.708777126214
10,2.728,-0.0233005581376999,148.636750288029
10,2.7285,-0.0233377108925791,148.564149911022
10,2.729,-0.0233757752864894,148.490960529229
10,2.7295,-0.023414784199646,148.417166114478
10,2.73,-0.0234547720140816,148.342750050611
10,2.7305,-0.0234957746969455,148.267695106289
10,2.731,-0.0235378298892164,148.191983406256
10,2.7315,-0.0235809770002644,148.115596400998
10,2.732,-0.0236252573087523,148.038514834652
10,2.7325,-0.0236707140702694,147.960718711079
10,2.733,-0.0237173926323275,147.882187257957
10,2.7335,-0.0237653405572087,147.802898888764
10,2.734,-0.0238146077533409,147.722831162507
10,2.7345,-0.0238652466158531,147.641960741044
10,2.735,-0.02391731217708,147.560263343806
10,2.7355,-0.0239708622677939,147.477713699773
10,2.736,-0.0240259576900822,147.394285496467
10,2.7365,-0.0240826624028114,147.309951325769
10,2.737,-0.0241410437207668,147.224682626318
10,2.7375,-0.0242011725286057,147.13844962224
10,2.738,-0.0242631235109205,147.05122125793
10,2.7385,-0.0243269753997788,146.962965128587
10,2.739,-0.0243928112413342,146.873647406182
10,2.7395,-0.0244607186831422,146.78323276049
10,2.74,-0.0245307902840722,146.691684274821
10,2.7405,-0.0246031238488817,146.598963356008
10,2.741,-0.024677822789686,146.505029638201
10,2.7415,-0.0247549965168649,146.409840879965
10,2.742,-0.0248347608621345,146.313352854132
10,2.7425,-0.0249172385368893,146.215519229802
10,2.743,-0.025002559629192,146.116291445827
10,2.7435,-0.025090862143165,146.015618575074
10,2.744,-0.0251822925850224,145.913447178645
10,2.7445,-0.0252770066003514,145.809721149201
10,2.745,-0.0253751696678573,145.704381542416
10,2.7455,-0.0254769578553875,145.597366395498
10,2.746,-0.0255825586446306,145.488610531619
10,2.7465,-0.0256921718318121,145.37804534894
10,2.747,-0.0258060105124245,145.265598592818
10,2.7475,-0.0259243021590943,145.1511941096
10,2.748,-0.0260472898028021,145.034751580251
10,2.7485,-0.0261752333289147,144.916186231856
10,2.749,-0.0263084109009806,144.795408524832
10,2.7495,-0.0264471205268681,144.67232381343
10,2.75,-0.0265916817837566,144.546831976827
10,2.7505,-0.0267424377206401,144.418827017797
10,2.751,-0.0268997569595564,144.288196625599
10,2.7515,-0.0270640360195714,144.154821699283
10,2.752,-0.0272357018909497,144.018575827211
10,2.7525,-0.027415214890732,143.879324717992
10,2.753,-0.0276030718354332,143.736925577496
10,2.7535,-0.0277998095717257,143.591226425876
10,2.754,-0.0280060089119964,143.442065347772
10,2.7545,-0.0282222990286951,143.289269667934
10,2.755,-0.0284493623695913,143.132655043497
10,2.7555,-0.0286879401656295,142.972024462913
10,2.756,-0.0289388386144817,142.807167140149
10,2.7565,-0.0292029358360158,142.637857291184
10,2.757,-0.029481189711816,142.463852777926
10,2.7575,-0.0297746467393442,142.284893602521
10,2.758,-0.0300844520534735,142.100700232458
10,2.7585,-0.0304118607945133,141.910971733906
10,2.759,-0.0307582510332003,141.71538368722
10,2.7595,-0.0311251385009323,141.513585854421
10,2.76,-0.0315141934188374,141.305199563578
10,2.7605,-0.0319272597739915,141.089814769292
10,2.761,-0.0323663774574536,140.866986741566
10,2.7615,-0.0328338077593098,140.636232327212
10,2.762,-0.0333320628142929,140.39702571815
10,2.7625,-0.0338639397120212,140.148793649187
10,2.763,-0.0344325601340402,139.890909933707
10,2.7635,-0.0350414165630493,139.622689228567
10,2.764,-0.0356944263367854,139.343379898645
10,2.7645,-0.0363959951024164,139.052155826062
10,2.765,-0.0371510915821064,138.748106977984
10,2.7655,-0.0379653360074713,138.430228508484
10,2.766,-0.0388451051460851,138.097408122561
10,2.7665,-0.0397976575635575,137.748411371359
10,2.767,-0.0408312836864117,137.381864473892
10,2.7675,-0.0419554864184726,136.996234167921
10,2.768,-0.0431811996025891,136.589803975418
10,2.7685,-0.0445210536279659,136.160646119104
10,2.769,-0.0459897001222374,135.706588135836
10,2.7695,-0.0476042111606768,135.225172986945
10,2.77,-0.0493845730840109,134.713611146862
10,2.7705,-0.0513543012820879,134.168722734728
10,2.771,-0.0535412107977857,133.586867204765
10,2.7715,-0.0559783892339485,132.963857382191
10,2.772,-0.0587054345099815,132.294853654607
10,2.7725,-0.0617700424283336,131.574232807985
10,2.773,-0.0652300606145565,130.795424192903
10,2.7735,-0.0691561704513555,129.950703418771
10,2.774,-0.0736354236157569,129.030930304296
10,2.7745,-0.0787759547186455,128.02521291793
10,2.775,-0.0847133318785677,126.920472553411
10,2.7755,-0.0916192173793519,125.700874377985
10,2.776,-0.0997133301275875,124.347073675797
10,2.7765,-0.109280194027967,122.835205587883
10,2.777,-0.120692925734686,121.135513043207
10,2.7775,-0.134447533296212,119.21045676395
10,2.778,-0.151213148101499,117.012072358083
10,2.7785,-0.171906762057288,114.478215460725
10,2.779,-0.197806129633908,111.527138703514
10,2.7795,-0.230722593786389,108.049529340361
10,2.78,-0.273267867122469,103.896636842115
10,2.7805,-0.32926483692848,98.8623537490348
10,2.781,-0.404363116628051,92.6560535879786
10,2.7815,-0.506880349277313,84.861988591899
10,2.782,-0.648625942080383,74.8820837672152
10,2.7825,-0.844396277140326,61.8698944696928
10,2.783,-1.10550619511769,44.7099751956566
10,2.7835,-1.41642875538349,22.2370149233057
10,2.784,-1.69060145349222,-5.89088017812418
10,2.7845,-1.77499307952194,-37.6580531007235
10,2.785,-1.60616756699066,-68.6130056710899
10,2.7855,-1.30145662528099,-94.9129525531382
10,2.786,-1.00116585997384,-115.490174002174
10,2.7865,-0.762445625762163,-131.117963000047
10,2.787,-0.587023970381669,-142.998906720274
10,2.7875,-0.460646485713635,-152.163562636083
10,2.788,-0.369120920905945,-159.368005424614
10,2.7885,-0.301819181620648,-165.141577459833
10,2.789,-0.251408545434735,-169.852399798434
10,2.7895,-0.212935972847227,-173.758913889082
10,2.79,-0.183047745673056,-177.045458937842
10,2.7905,-0.159445109690516,-179.845891077719
10,2.791,-0.140526815108038,177.7408312857
10,2.7915,-0.125158035708053,175.64028418133
10,2.792,-0.112520597102938,173.795592853499
10,2.7925,-0.102014858875803,172.162647890154
10,2.793,-0.0931945115491773,170.706774347398
10,2.7935,-0.0857225639366842,169.400374498841
10,2.794,-0.0793411590947041,168.221233380933
10,2.7945,-0.0738505502263027,167.151282678178
10,2.795,-0.0690942371775609,166.175686414167
10,2.7955,-0.0649483089231631,165.282155882736
10,2.796,-0.0613136995063052,164.460430130665
10,2.7965,-0.0581104902309536,163.701877547427
10,2.797,-0.0552736680233776,162.999187126239
10,2.7975,-0.0527499329772387,162.34612687661
10,2.798,-0.0504952707374526,161.737353060482
10,2.7985,-0.0484730886137667,161.168258278491
10,2.799,-0.0466527715255638,160.634849531828
10,2.7995,-0.0450085536784869,160.133649615655
10,2.8,-0.0435186298792315,159.661616822533
10,2.8005,-0.0421644503180905,159.216079126666
10,2.801,-0.040930156968692,158.794679904251
10,2.8015,-0.0398021301491755,158.395332907394
10,2.802,-0.0387686214041682,158.01618470895
10,2.8025,-0.0378194544959924,157.655583216169
10,2.803,-0.0369457804889937,157.312051142844
10,2.8035,-0.0361398760632162,156.984263555151
10,2.804,-0.0353949765799899,156.671028781757
10,2.8045,-0.0347051372416804,156.371272116134
10,2.805,-0.0340651170850267,156.084021847231
10,2.8055,-0.033470281627075,155.808397240446
10,2.806,-0.0329165208224672,155.543598159242
10,2.8065,-0.0324001796476828,155.288896072542
10,2.807,-0.0319179991445814,155.043626237209
10,2.8075,-0.0314670661644747,154.807180880663
10,2.808,-0.0310447703791024,154.579003237794
10,2.8085,-0.0306487673845771,154.358582320054
10,2.809,-0.0302769469331614,154.145448314153
10,2.8095,-0.0299274054959731,153.939168523847
10,2.81,-0.0295984224961161,153.739343781604
10,2.8105,-0.0292884396627355,153.545605267976
10,2.811,-0.0289960430471859,153.357611685733
10,2.8115,-0.0287199473168265,153.175046743504
10,2.812,-0.0284589820032626,152.997616910134
10,2.8125,-0.028212079432474,152.825049406448
10,2.813,-0.0279782641061374,152.65709040566
10,2.8135,-0.0277566433384736,152.493503417623
10,2.814,-0.0275463989821084,152.334067835392
10,2.8145,-0.02734678010071,152.178577625421
10,2.815,-0.0271570964668762,152.026840145113
10,2.8155,-0.0269767127808347,151.878675073532
10,2.816,-0.0268050435202317,151.733913442856
10,2.8165,-0.0266415483436045,151.592396759667
10,2.817,-0.0264857279806308,151.453976206535
10,2.8175,-0.0263371205512179,151.318511915456
10,2.818,-0.0261952982631236,151.18587230573
10,2.8185,-0.0260598644442993,151.055933479704
10,2.819,-0.0259304508718328,150.928578670586
10,2.8195,-0.0258067153641033,150.803697737157
10,2.82,-0.0256883396069912,150.681186700811
10,2.8205,-0.0255750271884847,150.56094732085
10,2.821,-0.0254665018192563,150.442886704391
10,2.8215,-0.0253625057193238,150.32691694765
10,2.822,-0.0252627981534119,150.212954805689
10,2.8225,-0.0251671540994907,150.100921388039
10,2.823,-0.0250753630369216,149.990741877859
10,2.8235,-0.0249872278420681,149.882345272535
10,2.824,-0.0249025637806255,149.775664143842
10,2.8245,-0.0248211975871474,149.670634415963
10,2.825,-0.0247429666232296,149.567195159837
10,2.8255,-0.0246677181067973,149.465288402455
10,2.826,-0.0245953084057217,149.364858949845
10,2.8265,-0.02452560238968,149.265854222624
10,2.827,-0.0244584728349034,149.168224103079
10,2.8275,-0.0243937998768467,149.071920792856
10,2.828,-0.0243314705065386,148.976898680392
10,2.8285,-0.0242713781065891,148.883114217347
10,2.829,-0.0242134220233872,148.7905258033
10,2.8295,-0.0241575071722466,148.699093678104
10,2.83,-0.0241035436727074,148.608779821285
10,2.8305,-0.024051446511326,148.51954785797
10,2.831,-0.0240011352296442,148.431362970854
10,2.8315,-0.0239525336352183,148.344191817753
10,2.832,-0.0239055695337669,148.258002454331
10,2.8325,-0.0238601744807159,148.172764261644
10,2.833,-0.0238162835505187,148.088447878132
10,2.8335,-0.0237738351223644,148.005025135759
10,2.834,-0.0237327706809029,147.922469
10,2.8345,-0.0236930346308425,147.840753513418
10,2.835,-0.023654574124309,147.759853742572
10,2.8355,-0.0236173388999675,147.679745728032
10,2.836,-0.0235812811330256,147.600406437297
10,2.8365,-0.023546355295241,147.521813720414
10,2.837,-0.023512518024252,147.443946268121
10,2.8375,-0.0234797280014322,147.366783572353
10,2.838,-0.0234479458377368,147.290305888945
10,2.8385,-0.023417133966876,147.21449420241
10,2.839,-0.0233872565453371,147.139330192634
10,2.8395,-0.0233582793587132,147.064796203391
10,2.84,-0.0233301697339159,146.99087521255
10,2.8405,-0.0233028964568652,146.917550803864
10,2.841,-0.0232764296952185,146.844807140268
10,2.8415,-0.0232507409258617,146.772628938557
10,2.842,-0.0232258028667656,146.701001445392
10,2.8425,-0.0232015894129423,146.629910414544
10,2.843,-0.0231780755762283,146.559342085291
10,2.8435,-0.0231552374286146,146.489283161918
10,2.844,-0.0231330520488939,146.419720794241
10,2.8445,-0.02311149747242,146.350642559108
10,2.845,-0.0230905526437585,146.282036442806
10,2.8455,-0.0230701973720321,146.213890824336
10,2.846,-0.0230504122888135,146.146194459499
10,2.8465,-0.0230311788083915,146.07893646575
10,2.847,-0.0230124790902295,146.012106307774
10,2.8475,-0.0229942960035231,145.945693783753
10,2.848,-0.0229766130937174,145.879689012271
10,2.8485,-0.0229594145508086,145.814082419839
10,2.849,-0.0229426851794083,145.748864728991
10,2.8495,-0.0229264103703775,145.684026946935
10,2.85,-0.0229105760740016,145.619560354714
10,2.8505,-0.0228951687745532,145.555456496868
10,2.851,-0.0228801754662316,145.491707171552
10,2.8515,-0.0228655836303081,145.4283044211
10,2.852,-0.0228513812135025,145.365240523004
10,2.8525,-0.0228375566074241,145.302507981294
10,2.853,-0.0228240986291044,145.240099518294
10,2.8535,-0.0228109965024739,145.178008066727
10,2.854,-0.0227982398408083,145.116226762173
10,2.8545,-0.0227858186300217,145.054748935838
10,2.855,-0.022773723212807,144.993568107638
10,2.8555,-0.0227619442735423,144.932677979569
10,2.856,-0.0227504728239451,144.872072429356
10,2.8565,-0.022739300189431,144.811745504367
10,2.857,-0.022728417996094,144.75169141578
10,2.8575,-0.0227178181583622,144.69190453298
