"dis [mm]","Freq [GHz]","dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
14,2.783,-0.127872778897696,107.798519787341
14,2.7835,-0.148423174062368,105.700804507219
14,2.784,-0.175605642370726,103.176504258837
14,2.7845,-0.212537204537263,100.080362774736
14,2.785,-0.264335257757979,96.1949917717661
14,2.7855,-0.339790120542315,91.1819251909218
14,2.786,-0.454764288691969,84.4895492678178
14,2.7865,-0.63927835646407,75.171807842454
14,2.787,-0.951548128670384,61.5217384339865
14,2.7875,-1.49506153219622,40.3756364997381
14,2.788,-2.34792980383411,6.41676759560474
14,2.7885,-3.034492594425,-43.9157058946629
14,2.789,-2.58826591757854,-97.2630830493062
14,2.7895,-1.68705477422312,-135.593645885401
14,2.79,-1.06187571697806,-159.542772732329
14,2.7905,-0.700956559702655,-174.794881324939
14,2.791,-0.490525065278268,174.946120986783
14,2.7915,-0.361449399556362,167.670359733079
14,2.792,-0.277950747996929,162.276273762899
14,2.7925,-0.221338395688515,158.130447985543
14,2.793,-0.18139989617312,154.849283861083
14,2.7935,-0.152270113989869,152.18922827131
14,2.794,-0.130419987481745,149.989149789973
14,2.7945,-0.113636235843618,148.138608133073
14,2.795,-0.100479486967484,146.55957123513
14,2.7955,-0.0899835364907654,145.195440122742
14,2.796,-0.0814815707788843,144.004216257877
14,2.7965,-0.074502047281098,142.954108529137
14,2.797,-0.0687042558895284,142.020627079518
14,2.7975,-0.0638372667165156,141.18461143309
14,2.798,-0.0597130897341976,140.430862004782
14,2.7985,-0.0561887127426376,139.747170965383
14,2.799,-0.053153825791848,139.123623326945
14,2.7995,-0.0505222708842057,138.552084555328
14,2.8,-0.0482259827436413,138.025819288982
14,2.8005,-0.0462106267789619,137.539203739728
14,2.801,-0.0444324133049804,137.087506048558
14,2.8015,-0.0428557398672792,136.666716618953
14,2.802,-0.0414514250392659,136.273415675127
14,2.8025,-0.0401953703420825,135.904668872809
14,2.803,-0.0390675358941701,135.557944280225
14,2.8035,-0.0380511486073657,135.231045802895
14,2.804,-0.0371320845979035,134.9220593802
14,2.8045,-0.036298383413571,134.629309188276
14,2.805,-0.0355398629259736,134.351321746622
14,2.8055,-0.0348478117687543,134.086796315276
14,2.806,-0.0342147420009364,133.83458033455
14,2.8065,-0.0336341889030037,133.593648934132
14,2.807,-0.0331005479263992,133.363087746967
14,2.8075,-0.0326089411300508,133.142078423091
14,2.808,-0.0321551071703828,132.929886361681
14,2.8085,-0.0317353102199651,132.725850275317
14,2.809,-0.0313462641861682,132.52937327526
14,2.8095,-0.0309850693644702,132.33991522548
14,2.81,-0.0306491592505086,132.156986159838
14,2.8105,-0.0303362556925521,131.980140593993
14,2.811,-0.0300443309239392,131.808972593421
14,2.8115,-0.0297715752962822,131.643111482912
14,2.812,-0.0295163697566651,131.48221810234
14,2.8125,-0.0292772622888019,131.325981529311
14,2.813,-0.0290529476794695,131.174116202184
14,2.8135,-0.0288422500848529,131.026359387593
14,2.814,-0.0286441079629499,130.882468945307
14,2.8145,-0.0284575610123742,130.742221350499
14,2.815,-0.0282817388181171,130.605409939527
14,2.8155,-0.0281158509542427,130.471843350292
14,2.816,-0.0279591783338248,130.341344132495
14,2.8165,-0.0278110656298787,130.213747506568
14,2.817,-0.0276709146184267,130.088900253073
14,2.8175,-0.0275381783178016,129.966659716852
14,2.818,-0.0274123558172489,129.846892912327
14,2.8185,-0.0272929877037622,129.729475718168
14,2.819,-0.0271796520094183,129.614292151109
14,2.8195,-0.0270719606126274,129.501233709956
14,2.82,-0.0269695560361775,129.390198782026
14,2.8205,-0.0268721085928351,129.281092105185
14,2.821,-0.0267793138361416,129.173824279509
14,2.8215,-0.0266908902796415,129.068311323299
14,2.822,-0.026606577352765,128.964474268842
14,2.8225,-0.0265261335657376,128.86223879381
14,2.823,-0.0264493348594468,128.761534884701
14,2.8235,-0.0263759731192633,128.662296529104
14,2.824,-0.0263058548345226,128.564461433968
14,2.8245,-0.0262387998875157,128.46797076733
14,2.825,-0.0261746404579676,128.372768921268
14,2.8255,-0.0261132200305283,128.278803294066
14,2.826,-0.0260543924944155,128.186024089798
14,2.8265,-0.0259980213255303,128.094384133733
14,2.827,-0.0259439788425458,128.003838702119
14,2.8275,-0.0258921455294071,127.914345365057
14,2.828,-0.0258424094175999,127.825863841307
14,2.8285,-0.0257946655221627,127.738355863984
14,2.829,-0.0257488153262706,127.651785056196
14,2.8295,-0.0257047663095781,127.566116815782
14,2.83,-0.0256624315161793,127.481318208389
14,2.8305,-0.0256217291584202,127.397357868171
14,2.831,-0.0255825822532084,127.314205905513
14,2.8315,-0.0255449182877907,127.231833821182
14,2.832,-0.0255086689123385,127.150214426399
14,2.8325,-0.0254737696568693,127.06932176837
14,2.833,-0.025440159670379,126.989131060826
14,2.8335,-0.0254077814801662,126.909618619199
14,2.834,-0.0253765807696197,126.830761800074
14,2.8345,-0.0253465061728641,126.752538944589
14,2.835,-0.0253175090847913,126.674929325482
14,2.8355,-0.0252895434852034,126.597913097526
14,2.836,-0.0252625657758829,126.521471251091
14,2.8365,-0.0252365346295031,126.445585568605
14,2.837,-0.0252114108493916,126.37023858372
14,2.8375,-0.0251871572393273,126.295413542961
14,2.838,-0.0251637384824626,126.221094369718
14,2.8385,-0.0251411210287449,126.147265630386
14,2.839,-0.0251192729901082,126.073912502522
14,2.8395,-0.0250981640428165,126.001020744875
14,2.84,-0.0250777653364707,125.92857666916
14,2.8405,-0.0250580494090895,125.856567113466
14,2.841,-0.0250389901078591,125.784979417178
14,2.8415,-0.0250205625151073,125.713801397321
14,2.842,-0.0250027428790839,125.643021326232
14,2.8425,-0.0249855085492616,125.572627910471
14,2.843,-0.0249688379157573,125.502610270896
14,2.8435,-0.0249527103525845,125.432957923821
14,2.844,-0.0249371061645359,125.363660763194
14,2.8445,-0.0249220065373139,125.294709043733
14,2.845,-0.0249073934907913,125.226093364955
14,2.8455,-0.0248932498351252,125.157804656045
14,2.846,-0.0248795591295259,125.089834161516
14,2.8465,-0.0248663056435285,125.022173427614
14,2.847,-0.0248534743205726,124.954814289412
14,2.8475,-0.024841050743731,124.887748858571
14,2.848,-0.0248290211034687,124.820969511708
14,2.8485,-0.0248173721672698,124.754468879355
14,2.849,-0.0248060912510167,124.688239835459
14,2.8495,-0.0247951661920254,124.622275487401
14,2.85,-0.0247845853235941,124.556569166504
14,2.8505,-0.0247743374510027,124.491114418995
14,2.851,-0.0247644118288513,124.425904997407
14,2.8515,-0.0247547981396495,124.360934852388
14,2.852,-0.0247454864736105,124.296198124895
14,2.8525,-0.0247364673094972,124.231689138758
14,2.853,-0.0247277314965753,124.167402393587
14,2.8535,-0.024719270237488,124.103332558008
14,2.854,-0.0247110750720531,124.039474463209
14,2.8545,-0.0247031378619467,123.975823096777
14,2.855,-0.0246954507761549,123.912373596817
14,2.8555,-0.024688006277218,123.849121246332
14,2.856,-0.024680797108156,123.786061467852
14,2.8565,-0.0246738162801125,123.723189818302
14,2.857,-0.0246670570605717,123.660501984096
14,2.8575,-0.0246605129622261,123.597993776441
14,2.858,-0.0246541777323736,123.535661126843
14,2.8585,-0.0246480453428524,123.473500082814
14,2.859,-0.0246421099804832,123.411506803748
14,2.8595,-0.0246363660379756,123.349677556988
14,2.86,-0.0246308081052769,123.288008714039
14,2.8605,-0.0246254309613464,123.226496746959
14,2.861,-0.0246202295663366,123.165138224883
14,2.8615,-0.0246151990541291,123.103929810697
14,2.862,-0.0246103347252383,123.042868257849
14,2.8625,-0.0246056320400537,122.981950407288
14,2.863,-0.0246010866123909,122.921173184522
14,2.8635,-0.0245966942033532,122.8605335968
14,2.864,-0.0245924507154704,122.800028730405
14,2.8645,-0.0245883521871138,122.739655748048
14,2.865,-0.0245843947871608,122.679411886375
14,2.8655,-0.0245805748099064,122.619294453557
14,2.866,-0.0245768886702057,122.559300826986
14,2.8665,-0.024573332898834,122.499428451056
14,2.867,-0.0245699041380493,122.439674835023
14,2.8675,-0.0245665991373585,122.380037550954
14,2.868,-0.0245634147494681,122.320514231749
14,2.8685,-0.024560347926412,122.261102569239
14,2.869,-0.0245573957158358,122.201800312356
14,2.8695,-0.0245545552574756,122.142605265366
14,2.87,-0.0245518237797474,122.083515286171
14,2.8705,-0.0245491985965132,122.024528284676
14,2.871,-0.02454667710396,121.965642221207
14,2.8715,-0.0245442567776402,121.906855104993
14,2.872,-0.0245419351696049,121.848164992701
14,2.8725,-0.024539709905681,121.789569987024
14,2.873,-0.0245375786828416,121.731068235316
14,2.8735,-0.0245355392667087,121.672657928275
14,2.874,-0.0245335894891382,121.614337298682
14,2.8745,-0.0245317272459072,121.556104620169
14,2.875,-0.0245299504944984,121.49795820604
14,2.8755,-0.0245282572519806,121.439896408132
14,2.876,-0.0245266455929619,121.38191761571
14,2.8765,-0.0245251136476325,121.324020254402
14,2.877,-0.0245236595998749,121.266202785175
14,2.8775,-0.0245222816854683,121.208463703338
14,2.878,-0.0245209781903415,121.150801537581
14,2.8785,-0.0245197474489075,121.09321484905
14,2.879,-0.0245185878424679,121.035702230446
14,2.8795,-0.0245174977976478,120.978262305161
14,2.88,-0.0245164757849363,120.920893726433
14,2.8805,-0.024515520317246,120.863595176542
14,2.881,-0.0245146299485446,120.806365366014
14,2.8815,-0.0245138032725402,120.749203032872
14,2.882,-0.024513038921396,120.69210694189
14,2.8825,-0.0245123355645187,120.635075883886
14,2.883,-0.0245116919073845,120.578108675032
14,2.8835,-0.0245111066903882,120.521204156184
14,2.884,-0.0245105786877625,120.464361192237
14,2.8845,-0.0245101067065284,120.407578671495
14,2.885,-0.0245096895854683,120.350855505068
14,2.8855,-0.0245093261941625,120.294190626281
14,2.886,-0.0245090154320379,120.237582990103
14,2.8865,-0.0245087562274623,120.181031572595
14,2.887,-0.0245085475368704,120.124535370375
14,2.8875,-0.0245083883439167,120.068093400094
14,2.888,-0.0245082776586627,120.011704697939
14,2.8885,-0.0245082145167882,119.955368319137
14,2.889,-0.0245081979788338,119.899083337483
14,2.8895,-0.0245082271294736,119.842848844881
14,2.89,-0.0245083010767977,119.786663950896
14,2.8905,-0.0245084189516409,119.730527782322
14,2.891,-0.0245085799069204,119.674439482756
14,2.8915,-0.0245087831169915,119.618398212197
14,2.892,-0.0245090277770434,119.562403146643
14,2.8925,-0.024509313102508,119.506453477709
14,2.893,-0.0245096383284731,119.450548412251
14,2.8935,-0.024510002709135,119.394687172003
14,2.894,-0.0245104055172624,119.338868993225
14,2.8945,-0.0245108460436833,119.283093126357
14,2.895,-0.0245113235967744,119.227358835689
14,2.8955,-0.0245118375019798,119.171665399034
14,2.896,-0.0245123871013455,119.116012107412
14,2.8965,-0.0245129717530765,119.060398264748
14,2.897,-0.0245135908310661,119.00482318757
14,2.8975,-0.0245142437245051,118.949286204721
14,2.898,-0.0245149298374594,118.893786657076
14,2.8985,-0.0245156485884643,118.838323897269
14,2.899,-0.0245163994101579,118.782897289428
14,2.8995,-0.0245171817488892,118.727506208911
14,2.9,-0.0245179950643701,118.672150042057
16,2.7,-0.02536035276743,123.28890322778
16,2.7005,-0.0253740789432472,123.219739877231
16,2.701,-0.0253879720679548,123.150393945891
16,2.7015,-0.0254020360539894,123.080862453242
16,2.702,-0.0254162749257547,123.011142349643
16,2.7025,-0.0254306928235747,122.941230514303
16,2.703,-0.0254452940077855,122.871123753188
16,2.7035,-0.025460082862995,122.800818796854
16,2.704,-0.0254750639025361,122.730312298201
16,2.7045,-0.0254902417730926,122.659600830143
16,2.705,-0.0255056212595142,122.588680883202
16,2.7055,-0.025521207289865,122.517548863004
16,2.706,-0.0255370049406562,122.446201087694
16,2.7065,-0.025553019442315,122.374633785248
16,2.707,-0.0255692561849007,122.302843090686
16,2.7075,-0.0255857207240436,122.230825043188
16,2.708,-0.0256024187871691,122.158575583091
16,2.7085,-0.0256193562799925,122.086090548782
16,2.709,-0.0256365392932811,122.01336567347
16,2.7095,-0.025653974109935,121.94039658183
16,2.71,-0.0256716672123953,121.867178786525
16,2.7105,-0.0256896252903551,121.793707684588
16,2.711,-0.0257078552488522,121.719978553666
16,2.7115,-0.0257263642167227,121.645986548114
16,2.712,-0.0257451595554308,121.571726694938
16,2.7125,-0.0257642488683269,121.497193889573
16,2.713,-0.0257836400103256,121.422382891495
16,2.7135,-0.0258033410980468,121.347288319654
16,2.714,-0.0258233605204326,121.271904647724
16,2.7145,-0.0258437069498672,121.196226199157
16,2.715,-0.0258643893538237,121.120247142031
16,2.7155,-0.0258854170071156,121.043961483696
16,2.716,-0.02590679950467,120.967363065179
16,2.7165,-0.0259285467749987,120.890445555372
16,2.717,-0.0259506690942885,120.813202444961
16,2.7175,-0.0259731771012129,120.735627040102
16,2.718,-0.0259960818124729,120.657712455827
16,2.7185,-0.0260193946391366,120.579451609165
16,2.719,-0.0260431274037871,120.500837211955
16,2.7195,-0.0260672923585621,120.421861763362
16,2.72,-0.0260919022041263,120.34251754204
16,2.7205,-0.0261169701096073,120.26279659797
16,2.721,-0.0261425097336072,120.18269074391
16,2.7215,-0.0261685352462892,120.102191546479
16,2.722,-0.0261950613526481,120.02129031682
16,2.7225,-0.0262221033170409,119.939978100841
16,2.723,-0.0262496769890159,119.858245669011
16,2.7235,-0.0262777988305468,119.776083505671
16,2.724,-0.0263064859447937,119.693481797851
16,2.7245,-0.0263357561063979,119.610430423553
16,2.725,-0.0263656277935012,119.526918939482
16,2.7255,-0.0263961202215493,119.442936568181
16,2.726,-0.0264272533789937,119.358472184551
16,2.7265,-0.0264590480650472,119.273514301704
16,2.727,-0.0264915259296024,119.188051056126
16,2.7275,-0.0265247095154585,119.102070192105
16,2.728,-0.0265586223030097,119.015559045376
16,2.7285,-0.026593288757594,118.928504525942
16,2.729,-0.0266287343796085,118.840893100021
16,2.7295,-0.0266649857576844,118.752710771074
16,2.73,-0.0267020706250189,118.663943059834
16,2.7305,-0.0267400179191829,118.574574983317
16,2.731,-0.0267788578456052,118.484591032702
16,2.7315,-0.0268186219449535,118.39397515006
16,2.732,-0.0268593431647929,118.302710703815
16,2.7325,-0.0269010559357298,118.210780462899
16,2.733,-0.0269437962524298,118.118166569475
16,2.7335,-0.0269876017598374,118.024850510178
16,2.734,-0.0270325118449948,117.930813085745
16,2.7345,-0.0270785677348987,117.836034378949
16,2.735,-0.0271258126007979,117.740493720712
16,2.7355,-0.0271742916694879,117.644169654287
16,2.736,-0.0272240523420878,117.547039897371
16,2.7365,-0.0272751443209316,117.449081302008
16,2.737,-0.0273276197451553,117.35026981214
16,2.7375,-0.0273815333357213,117.250580418632
16,2.738,-0.0274369425506161,117.149987111598
16,2.7385,-0.0274939077510243,117.048462829842
16,2.739,-0.0275524923794174,116.945979407199
16,2.7395,-0.027612763150518,116.842507515563
16,2.74,-0.0276747902562101,116.738016604352
16,2.7405,-0.0277386475855887,116.63247483615
16,2.741,-0.0278044129614248,116.525849018246
16,2.7415,-0.0278721683944782,116.418104529756
16,2.742,-0.0279420003571937,116.30920524399
16,2.7425,-0.0280140000785005,116.199113445715
16,2.743,-0.0280882638615996,116.087789742888
16,2.7435,-0.0281648934267769,115.97519297246
16,2.744,-0.0282439962815929,115.861280099748
16,2.7445,-0.0283256861208696,115.746006110878
16,2.745,-0.02841008325936,115.629323897733
16,2.7455,-0.0284973151000966,115.511184134779
16,2.746,-0.0285875166418624,115.391535147108
16,2.7465,-0.0286808310295834,115.270322768949
16,2.747,-0.0287774101517798,115.147490191838
16,2.7475,-0.0288774152897787,115.02297780155
16,2.748,-0.0289810178238949,114.896723002824
16,2.7485,-0.029088400002246,114.768660030792
16,2.749,-0.029199755778815,114.638719747913
16,2.7495,-0.0293152917278021,114.506829425126
16,2.75,-0.0294352280424018,114.372912505737
16,2.7505,-0.0295597996270113,114.236888350457
16,2.751,-0.0296892572929733,114.098671961811
16,2.7515,-0.0298238690692071,113.958173685926
16,2.752,-0.0299639216405653,113.815298889533
16,2.7525,-0.0301097219282617,113.669947609729
16,2.753,-0.0302615988286653,113.522014173783
16,2.7535,-0.0304199051288584,113.371386785977
16,2.754,-0.0305850196197373,113.217947078074
16,2.7545,-0.0307573494303071,113.061569619648
16,2.755,-0.0309373326099877,112.902121384035
16,2.7555,-0.0311254409894901,112.739461165127
16,2.756,-0.0313221833551028,112.573438939689
16,2.7565,-0.0315281089762202,112.403895169139
16,2.757,-0.0317438115317012,112.230660034025
16,2.7575,-0.0319699334873912,112.053552593482
16,2.758,-0.0322071709849666,111.872379861001
16,2.7585,-0.0324562793114072,111.686935786606
16,2.759,-0.0327180790292144,111.49700013423
16,2.7595,-0.0329934628600059,111.302337241505
16,2.76,-0.03328340342908,111.102694647352
16,2.7605,-0.0335889619960417,110.897801570684
16,2.761,-0.0339112983173953,110.687367221047
16,2.7615,-0.0342516818117162,110.471078919198
16,2.762,-0.0346115042274097,110.24860000223
16,2.7625,-0.0349922940482655,110.019567483945
16,2.763,-0.0353957329141371,109.783589436517
16,2.7635,-0.03582367438477,109.540242054029
16,2.764,-0.0362781654359707,109.289066351964
16,2.7645,-0.0367614711514365,109.029564449021
16,2.765,-0.0372761031635569,108.761195368445
16,2.7655,-0.0378248525063806,108.48337028502
16,2.766,-0.0384108276785723,108.195447130708
16,2.7665,-0.0390374988795925,107.896724455935
16,2.767,-0.0397087495869179,107.586434424291
16,2.7675,-0.0404289368956302,107.263734794979
16,2.768,-0.0412029623579168,106.927699718776
16,2.7685,-0.0420363554558887,106.577309138293
16,2.769,-0.0429353723394579,106.211436540214
16,2.7695,-0.0439071130913917,105.828834753931
16,2.77,-0.0449596615837862,105.428119424795
16,2.7705,-0.0461022530161365,105.007749707451
16,2.771,-0.0473454755457862,104.566005620845
16,2.7715,-0.0487015141315641,104.100961375259
16,2.772,-0.0501844469405228,103.610453814889
16,2.7725,-0.0518106075927977,103.092044906297
16,2.773,-0.0535990303862772,102.542976928506
16,2.7735,-0.0555720007913957,101.960118664838
16,2.774,-0.0577557404170466,101.33990043225
16,2.7745,-0.0601812649996491,100.678235173207
16,2.775,-0.0628854667314551,99.9704220254881
16,2.7755,-0.0659124898232082,99.2110277027976
16,2.776,-0.0693154926383325,98.3937395590109
16,2.7765,-0.0731589240558909,97.5111822212005
16,2.777,-0.0775214904104226,96.5546869440824
16,2.7775,-0.082500059178267,95.5139990435872
16,2.778,-0.0882148468166816,94.3769034400515
16,2.7785,-0.0948163866221905,93.1287407795607
16,2.779,-0.102494992692446,91.7517757433284
16,2.7795,-0.11149376645548,90.224363376802
16,2.78,-0.122126693239038,88.5198360687586
16,2.7805,-0.134804143356177,86.6049992919798
16,2.781,-0.15006927461446,84.4380722968978
16,2.7815,-0.168650660046736,81.9658311363062
16,2.782,-0.191539267849951,79.1195910805455
16,2.7825,-0.220102114124321,75.8094819981969
16,2.783,-0.256250772709911,71.9161945110117
16,2.7835,-0.302689680039502,67.278978052959
16,2.784,-0.363271698072305,61.6781660712375
16,2.7845,-0.443466559050406,54.8100885564939
16,2.785,-0.550834103184658,46.2527861311144
16,2.7855,-0.694987650076029,35.4254983879347
16,2.786,-0.885344501134817,21.5624663582837
16,2.7865,-1.12240884534743,3.77304263019558
16,2.787,-1.37699101126956,-18.6361446419359
16,2.7875,-1.56787977150582,-45.3728911347708
16,2.788,-1.59396021692766,-74.2937735701554
16,2.7885,-1.43818758936173,-101.943942269479
16,2.789,-1.18950881497451,-125.663610687528
16,2.7895,-0.942012656744851,-144.701724038423
16,2.79,-0.737787537411332,-159.575283070141
16,2.7905,-0.581715474088848,-171.169304681472
16,2.791,-0.465401349859412,179.702614195364
16,2.7915,-0.378806842948315,172.408867837801
16,2.792,-0.313707827940349,166.487104391808
16,2.7925,-0.264074906576266,161.604344570253
16,2.793,-0.22564874160358,157.520272724812
16,2.7935,-0.19544425284526,154.059658607368
16,2.794,-0.171358979447154,151.092974003763
16,2.7945,-0.151895989160263,148.52305406625
16,2.795,-0.135975195188345,146.275935892346
16,2.7955,-0.122806202444388,144.29452218208
16,2.796,-0.111802424133272,142.53414981226
16,2.7965,-0.102522585770937,140.959450350859
16,2.797,-0.0946304301986138,139.542095648705
16,2.7975,-0.0878666090526998,138.259157127387
16,2.798,-0.0820288193825655,137.091896082971
16,2.7985,-0.0769575853095136,136.024860641852
16,2.799,-0.0725259526924025,135.045203669554
16,2.7995,-0.0686319300457509,134.142161839491
16,2.8,-0.0651928804089999,133.306653628241
16,2.8005,-0.0621413155469626,132.530966048368
16,2.801,-0.0594217095400179,131.808508289986
16,2.8015,-0.0569880613834958,131.133616313161
16,2.802,-0.054802013567493,130.501396602543
16,2.8025,-0.0528313873620457,129.907600288917
16,2.803,-0.0510490332943744,129.348521013561
16,2.8035,-0.0494319221109099,128.820911501965
16,2.804,-0.0479604207371237,128.321914989712
16,2.8045,-0.0466177116622681,127.84900852104
16,2.805,-0.0453893243412235,127.399955801077
16,2.8055,-0.0442627546976447,126.972767783795
16,2.806,-0.0432271543799384,126.565669560846
16,2.8065,-0.0422730755923104,126.177072411395
16,2.807,-0.0413922604710199,125.80555010186
16,2.8075,-0.0405774663692254,125.449818703067
16,2.808,-0.0398223202459877,125.108719332613
16,2.8085,-0.0391211967667813,124.781203341108
16,2.809,-0.0384691158177047,124.466319549124
16,2.8095,-0.0378616559897238,124.163203212108
16,2.81,-0.0372948812594827,123.871066447127
16,2.8105,-0.0367652786218863,123.589189901011
16,2.811,-0.0362697048492446,123.316915476556
16,2.8115,-0.0358053408859438,123.053639963661
16,2.812,-0.0353696526555201,122.798809447037
16,2.8125,-0.034960357272579,122.551914382473
16,2.813,-0.0345753938262003,122.312485250429
16,2.8135,-0.0342128980430136,122.080088709668
16,2.814,-0.0338711802534397,121.854324185201
16,2.8145,-0.0335487061789925,121.634820834505
16,2.815,-0.0332440801361432,121.421234844071
16,2.8155,-0.0329560303162228,121.213247015125
16,2.816,-0.0326833958537103,121.01056060315
16,2.8165,-0.0324251154393924,120.812899380663
16,2.817,-0.0321802172713238,120.620005896824
16,2.8175,-0.0319478101672785,120.431639910975
16,2.818,-0.0317270756880695,120.247576980199
16,2.8185,-0.0315172611425811,120.067607183526
16,2.819,-0.0313176733637523,119.891533967642
16,2.8195,-0.0311276731600297,119.719173100833
16,2.82,-0.0309466703599418,119.550351723502
16,2.8205,-0.0307741193785185,119.38490748505
16,2.821,-0.0306095152437866,119.222687758095
16,2.8215,-0.0304523900296794,119.063548922067
16,2.822,-0.0303023096485679,118.907355709162
16,2.8225,-0.0301588709626509,118.753980606396
16,2.823,-0.0300216991785383,118.603303308257
16,2.8235,-0.0298904454937617,118.455210215012
16,2.824,-0.0297647849678142,118.309593972305
16,2.8245,-0.0296444145935731,118.166353048134
16,2.825,-0.0295290515478908,118.025391343721
16,2.8255,-0.0294184316025916,117.886617835144
16,2.826,-0.0293123076792992,117.74994624294
16,2.8265,-0.029210448533446,117.61529472717
16,2.827,-0.0291126375544137,117.482585605674
16,2.8275,-0.0290186716702997,117.351745093505
16,2.828,-0.0289283603469828,117.222703061691
16,2.8285,-0.0288415246723555,117.095392813686
16,2.829,-0.0287579965175487,116.969750878013
16,2.8295,-0.0286776177678273,116.845716815749
16,2.83,-0.0286002396166666,116.72323304162
16,2.8305,-0.0285257219171146,116.602244657614
16,2.831,-0.0284539325852169,116.482699298085
16,2.8315,-0.0283847470507784,116.364546985447
16,2.832,-0.0283180477512241,116.247739995611
16,2.8325,-0.0282537236647531,116.13223273242
16,2.833,-0.0281916698793173,116.017981610381
16,2.8335,-0.0281317871943339,115.904944945053
16,2.834,-0.0280739817523413,115.793082850538
16,2.8345,-0.0280181646980194,115.682357143517
16,2.835,-0.0279642518622932,115.572731253371
16,2.8355,-0.0279121634694795,115.464170137928
16,2.836,-0.0278618238654669,115.356640204435
16,2.8365,-0.0278131612653679,115.250109235378
16,2.837,-0.0277661075189275,115.144546318815
16,2.8375,-0.0277205978923899,115.039921782894
16,2.838,-0.0276765708654245,114.936207134272
16,2.8385,-0.0276339679420073,114.833375000163
16,2.839,-0.0275927334741411,114.73139907378
16,2.8395,-0.0275528144974216,114.630254062919
16,2.84,-0.0275141605775777,114.529915641496
16,2.8405,-0.0274767236671152,114.430360403836
16,2.841,-0.0274404579713651,114.331565821527
16,2.8415,-0.0274053198231983,114.233510202682
16,2.842,-0.0273712675657826,114.13617265344
16,2.8425,-0.0273382614427994,114.039533041587
16,2.843,-0.0273062634955891,113.943571962133
16,2.8435,-0.0272752374667248,113.848270704752
16,2.844,-0.0272451487095603,113.753611222942
16,2.8445,-0.0272159641033187,113.659576104825
16,2.845,-0.027187651973386,113.566148545463
16,2.8455,-0.0271601820163717,113.47331232062
16,2.846,-0.0271335252296878,113.381051761864
16,2.8465,-0.0271076538453002,113.289351732944
16,2.847,-0.0270825412673669,113.198197607364
16,2.8475,-0.0270581620135361,113.107575247067
16,2.848,-0.0270344916596257,113.0174709822
16,2.8485,-0.0270115067874822,112.927871591857
16,2.849,-0.0269891849358218,112.838764285776
16,2.8495,-0.0269675045538422,112.750136686922
16,2.85,-0.0269464449574203,112.6619768149
16,2.8505,-0.0269259862877681,112.574273070175
16,2.851,-0.0269061094723613,112.487014219024
16,2.8515,-0.0268867961880045,112.400189379205
16,2.852,-0.026868028825904,112.313788006292
16,2.8525,-0.0268497904586265,112.227799880639
16,2.853,-0.0268320648088193,112.14221509495
16,2.8535,-0.0268148362196067,112.057024042406
16,2.854,-0.0267980896265287,111.972217405337
16,2.8545,-0.0267818105309539,111.887786144397
16,2.855,-0.0267659849748843,111.803721488227
16,2.8555,-0.0267505995170365,111.72001492357
16,2.856,-0.0267356412101757,111.636658185821
16,2.8565,-0.0267210975795777,111.553643249993
16,2.857,-0.0267069566025808,111.47096232207
16,2.8575,-0.02669320668918,111.388607830729
16,2.858,-0.0266798366635691,111.306572419424
16,2.8585,-0.0266668357465898,111.224848938798
16,2.859,-0.0266541935390658,111.143430439415
16,2.8595,-0.0266419000059275,111.062310164796
16,2.86,-0.0266299454611091,110.981481544751
16,2.8605,-0.0266183205531785,110.900938188971
16,2.861,-0.0266070162516464,110.820673880896
16,2.8615,-0.0265960238339259,110.740682571826
16,2.862,-0.0265853348729158,110.660958375271
16,2.8625,-0.0265749412251342,110.581495561524
16,2.863,-0.0265648350194476,110.502288552458
16,2.8635,-0.0265550086462918,110.423331916523
16,2.864,-0.0265454547473899,110.344620363937
16,2.8645,-0.0265361662059378,110.266148742077
16,2.865,-0.0265271361372597,110.187912031032
16,2.8655,-0.0265183578798369,110.109905339341
16,2.866,-0.026509824986786,110.03212389989
16,2.8665,-0.0265015312176827,109.954563065961
16,2.867,-0.0264934705307607,109.877218307438
16,2.8675,-0.0264856370754504,109.80008520715
16,2.868,-0.0264780251852497,109.723159457351
16,2.8685,-0.0264706293708805,109.646436856335
16,2.869,-0.0264634443137829,109.569913305172
16,2.8695,-0.0264564648598314,109.493584804562
16,2.87,-0.0264496860133761,109.41744745181
16,2.8705,-0.0264431029314976,109.341497437905
16,2.871,-0.0264367109185082,109.265731044708
16,2.8715,-0.0264305054207026,109.190144642235
16,2.872,-0.0264244820213135,109.114734686045
16,2.8725,-0.0264186364356679,109.039497714713
16,2.873,-0.0264129645065583,108.964430347397
16,2.8735,-0.0264074621997937,108.889529281485
16,2.874,-0.0264021255999323,108.814791290328
16,2.8745,-0.0263969509061936,108.740213221053
16,2.875,-0.0263919344285201,108.665791992443
16,2.8755,-0.026387072583819,108.591524592899
16,2.876,-0.0263823618923182,108.517408078463
16,2.8765,-0.0263777989741108,108.443439570915
16,2.877,-0.0263733805457981,108.369616255931
16,2.8775,-0.026369103417282,108.295935381298
16,2.878,-0.0263649644886766,108.222394255197
16,2.8785,-0.0263609607473426,108.148990244534
16,2.879,-0.0263570892650354,108.075720773334
16,2.8795,-0.0263533471951533,108.002583321183
16,2.88,-0.0263497317701034,107.929575421717
